Date,Temperature,Precipitation,Wind Speed,Cloud Cover,Pressure
2020/12/07,280.17,0.0000000000,2.60,0.00,96532.06
2020/12/08,280.78,0.0000000000,0.67,0.00,96767.81
2020/12/09,280.22,0.0000000000,1.04,0.01,96586.56
2020/12/10,277.92,0.0000000000,2.12,0.28,96133.88
2020/12/11,278.42,0.0000000000,1.73,1.00,96559.88
2020/12/12,283.10,0.0004992485,2.61,1.00,96262.19
2020/12/13,281.14,0.0000000000,2.70,1.00,96732.00
2020/12/14,278.19,0.0000000000,2.39,0.06,96800.06
2020/12/15,278.99,0.0000000000,0.81,0.04,97030.50
2020/12/16,278.77,0.0000000000,0.87,0.49,96994.88
2020/12/17,282.60,0.0006828308,2.53,0.95,96034.69
2020/12/18,276.91,0.0000000000,3.12,0.01,96753.25
2020/12/19,274.83,0.0000000000,1.27,0.81,97287.50
2020/12/20,275.39,0.0000000000,1.24,0.09,97225.88
2020/12/21,276.69,0.0000000000,0.96,0.00,96524.69
2020/12/22,280.35,0.0000000000,1.67,0.33,96481.25
2020/12/23,276.48,0.0000000000,0.51,0.00,96823.44
2020/12/24,278.65,0.0000000000,0.56,1.00,96950.75
2020/12/25,280.08,0.0000000000,2.36,1.00,96518.69
2020/12/26,281.89,0.0001821518,1.51,0.88,96590.38
2020/12/27,279.67,0.0000000000,1.24,1.00,96264.88
2020/12/28,279.72,0.0002470016,2.05,1.00,95096.44
2020/12/29,275.41,0.0000000000,2.05,0.01,96365.31
2020/12/30,277.59,0.0000000000,0.86,0.11,97182.62
2020/12/31,280.10,0.0000000000,2.77,0.13,96614.50
2021/01/01,279.44,0.0000000000,0.82,0.05,96512.12
2021/01/02,280.73,0.0000000000,0.77,1.00,96826.88
2021/01/03,282.03,0.0000000000,1.42,1.00,96918.06
2021/01/04,283.07,0.0000000000,2.11,0.99,96549.50
2021/01/05,278.23,0.0000000000,1.74,1.00,96868.00
2021/01/06,275.70,0.0000000000,1.00,0.67,96733.69
2021/01/07,280.66,0.0000000000,0.57,1.00,96899.19
2021/01/08,281.14,0.0002574921,0.31,1.00,96943.50
2021/01/09,276.96,0.0000000000,1.18,0.49,96949.19
2021/01/10,276.17,0.0000000000,1.53,0.00,96900.06
2021/01/11,278.59,0.0000000000,0.98,1.00,96971.31
2021/01/12,279.97,0.0000000000,0.81,1.00,96899.75
2021/01/13,281.11,0.0000000000,0.94,0.93,97207.25
2021/01/14,282.18,0.0000000000,0.69,1.00,97229.06
2021/01/15,281.65,0.0000000000,0.60,0.84,97230.50
2021/01/16,284.40,0.0000000000,1.20,0.60,96813.00
2021/01/17,282.87,0.0000000000,1.04,0.00,96599.06
2021/01/18,284.26,0.0000000000,1.99,0.69,96031.00
2021/01/19,283.59,0.0000000000,7.85,0.23,95632.31
2021/01/20,281.75,0.0000000000,0.58,0.00,96391.19
2021/01/21,279.47,0.0000000000,0.86,0.21,96351.44
2021/01/22,278.80,0.0000004768,2.24,0.39,95763.62
2021/01/23,277.85,0.0000019073,0.73,0.55,95773.25
2021/01/24,275.95,0.0000000000,1.87,0.05,95872.81
2021/01/25,276.18,0.0000071526,3.48,0.26,95295.56
2021/01/26,271.35,0.0000000000,1.82,0.06,95688.19
2021/01/27,280.22,0.0031437874,4.77,1.00,95295.75
2021/01/28,281.70,0.0009818077,2.79,1.00,95281.81
2021/01/29,278.18,0.0006971359,1.17,1.00,95396.44
2021/01/30,277.03,0.0000000000,0.65,0.55,96537.69
2021/01/31,279.80,0.0000000000,1.36,0.26,96712.25
2021/02/01,281.43,0.0000000000,1.01,0.34,96209.56
2021/02/02,281.54,0.0001587868,1.35,0.75,96291.94
2021/02/03,276.63,0.0000000000,2.05,0.03,96758.75
2021/02/04,276.93,0.0000004768,1.81,0.04,96748.75
2021/02/05,280.90,0.0000000000,0.31,0.00,96861.50
2021/02/06,280.94,0.0000000000,0.27,0.00,96483.75
2021/02/07,283.23,0.0000000000,0.41,0.00,96152.81
2021/02/08,277.97,0.0000000000,0.95,1.00,95919.19
2021/02/09,282.48,0.0000000000,1.86,0.90,96062.56
2021/02/10,280.13,0.0000000000,2.05,0.19,96296.88
2021/02/11,279.86,0.0000000000,1.46,0.96,96439.50
2021/02/12,280.28,0.0000009537,4.43,0.33,95975.19
2021/02/13,282.67,0.0000033379,1.64,0.76,96124.12
2021/02/14,278.14,0.0000000000,2.32,0.10,96291.06
2021/02/15,282.55,0.0000133514,1.96,1.00,96336.12
2021/02/16,278.04,0.0000000000,2.16,0.27,96460.25
2021/02/17,276.92,0.0000000000,3.03,0.05,96562.31
2021/02/18,278.68,0.0000000000,0.44,0.00,96971.38
2021/02/19,281.72,0.0000000000,1.19,0.97,97109.94
2021/02/20,279.66,0.0002098083,4.79,0.50,96915.81
2021/02/21,277.61,0.0000000000,3.19,0.00,97432.12
2021/02/22,280.52,0.0000000000,0.69,0.00,97217.06
2021/02/23,282.83,0.0000000000,1.69,0.98,96603.44
2021/02/24,280.00,0.0000000000,2.85,0.00,96533.50
2021/02/25,279.22,0.0000000000,2.51,0.00,96849.56
2021/02/26,279.36,0.0000000000,1.49,0.01,96669.94
2021/02/27,278.09,0.0000000000,3.17,0.00,96427.31
2021/02/28,279.19,0.0000000000,2.56,0.12,96603.12
2021/03/01,279.23,0.0000000000,2.14,0.00,96621.94
2021/03/02,278.94,0.0000000000,0.53,0.82,96059.62
2021/03/03,281.58,0.0000000000,1.61,1.00,95312.00
2021/03/04,277.16,0.0000000000,0.98,0.29,96559.50
2021/03/05,277.90,0.0000000000,1.01,0.00,96836.31
2021/03/06,279.77,0.0000028610,2.76,0.96,96469.56
2021/03/07,275.83,0.0000000000,1.87,0.01,96479.12
2021/03/08,279.48,0.0000000000,3.10,0.36,96358.50
2021/03/09,276.71,0.0000000000,1.29,0.96,96586.56
2021/03/10,278.58,0.0001802444,1.88,0.71,95786.12
2021/03/11,276.06,0.0000114441,0.51,0.90,96058.88
2021/03/12,275.65,0.0000000000,1.91,0.33,96359.75
2021/03/13,280.15,0.0000000000,1.99,0.31,96759.62
2021/03/14,276.37,0.0000000000,1.47,0.76,96897.19
2021/03/15,276.44,0.0000028610,3.01,0.16,96095.69
2021/03/16,274.20,0.0000000000,1.65,0.00,96090.75
2021/03/17,274.42,0.0000000000,0.84,0.40,96416.56
2021/03/18,281.25,0.0002255440,1.38,0.96,96331.81
2021/03/19,283.63,0.0003671646,0.29,1.00,96579.81
2021/03/20,277.29,0.0000000000,2.04,0.14,96802.56
2021/03/21,277.10,0.0000000000,2.47,0.27,96840.50
2021/03/22,278.40,0.0000000000,2.12,0.71,96664.88
2021/03/23,279.77,0.0000004768,3.63,0.03,96157.75
2021/03/24,277.87,0.0000000000,2.69,0.00,96293.31
2021/03/25,279.98,0.0000000000,2.78,0.87,95452.38
2021/03/26,278.66,0.0000000000,3.12,0.02,95820.00
2021/03/27,279.69,0.0000000000,1.25,0.00,96764.75
2021/03/28,282.27,0.0000000000,0.82,0.00,96998.50
2021/03/29,279.98,0.0000000000,2.40,0.02,96398.31
2021/03/30,282.07,0.0000000000,2.91,0.00,96109.94
2021/03/31,282.66,0.0000000000,0.39,0.00,96483.56
2021/04/01,285.65,0.0000000000,0.91,0.00,96184.00
2021/04/02,282.63,0.0000000000,1.49,0.10,95991.06
2021/04/03,282.36,0.0000000000,1.86,0.35,96401.75
2021/04/04,280.89,0.0000000000,1.64,0.09,96677.81
2021/04/05,280.93,0.0000000000,2.91,0.50,96274.38
2021/04/06,280.66,0.0000000000,1.72,0.57,96112.88
2021/04/07,280.65,0.0000000000,1.61,0.86,96452.88
2021/04/08,280.19,0.0000000000,2.65,0.58,96550.25
2021/04/09,281.20,0.0000000000,2.27,0.73,96439.38
2021/04/10,280.06,0.0000000000,2.59,0.70,96365.88
2021/04/11,280.46,0.0000000000,2.24,0.99,95800.38
2021/04/12,280.72,0.0000000000,1.84,0.10,95541.94
2021/04/13,281.88,0.0000000000,2.97,0.15,95518.88
2021/04/14,278.49,0.0000000000,1.76,0.21,95732.38
2021/04/15,279.24,0.0000000000,1.68,0.01,96156.00
2021/04/16,279.31,0.0000000000,1.83,0.02,96109.50
2021/04/17,281.95,0.0000000000,2.43,0.24,96098.56
2021/04/18,286.20,0.0000000000,1.95,0.00,96426.94
2021/04/19,283.41,0.0000000000,2.13,0.40,96393.69
2021/04/20,282.21,0.0000000000,2.98,0.37,95941.06
2021/04/21,281.88,0.0000000000,2.59,0.51,95537.19
2021/04/22,281.68,0.0000000000,2.10,0.17,95755.88
2021/04/23,281.75,0.0000000000,2.14,0.65,95897.38
2021/04/24,282.52,0.0000000000,2.26,0.99,96075.00
2021/04/25,282.95,0.0000004768,1.68,1.00,95765.00
2021/04/26,277.18,0.0000000000,2.00,0.07,95750.81
2021/04/27,278.79,0.0000000000,2.09,0.31,95895.12
2021/04/28,283.88,0.0000000000,0.79,0.00,96567.31
2021/04/29,283.40,0.0000000000,1.38,0.88,96793.69
2021/04/30,285.11,0.0000000000,1.78,0.79,96622.88
2021/05/01,283.73,0.0000004768,3.05,0.43,96138.56
2021/05/02,282.08,0.0000000000,2.53,0.04,95915.38
2021/05/03,286.63,0.0000000000,4.01,0.00,95845.81
2021/05/04,289.56,0.0000000000,2.17,0.00,96014.38
2021/05/05,286.54,0.0000000000,1.30,0.00,95903.19
2021/05/06,285.25,0.0000000000,2.16,0.03,96075.25
2021/05/07,282.62,0.0000000000,2.62,0.16,96154.06
2021/05/08,286.24,0.0000000000,3.68,0.00,96160.50
2021/05/09,287.30,0.0000000000,2.91,0.00,95996.81
2021/05/10,287.92,0.0000000000,2.60,0.00,95675.56
2021/05/11,286.68,0.0000000000,1.99,0.00,95772.25
2021/05/12,286.30,0.0000000000,1.62,0.00,95953.00
2021/05/13,285.79,0.0000000000,1.93,0.17,96182.00
2021/05/14,284.99,0.0000000000,2.31,0.17,95922.88
2021/05/15,282.71,0.0000429153,3.80,0.63,95625.12
2021/05/16,284.08,0.0000000000,2.59,0.70,95753.25
2021/05/17,284.82,0.0000085831,2.53,0.60,96082.19
2021/05/18,283.73,0.0000000000,2.66,0.31,96349.25
2021/05/19,282.36,0.0000000000,3.03,0.02,96068.81
2021/05/20,279.62,0.0000000000,2.41,0.01,96062.50
2021/05/21,281.97,0.0000000000,3.52,0.00,95981.25
2021/05/22,280.35,0.0000000000,1.48,0.40,96178.75
2021/05/23,282.95,0.0000000000,2.37,0.21,96387.56
2021/05/24,284.26,0.0000000000,1.87,0.05,96503.06
2021/05/25,285.75,0.0000009537,2.36,0.47,96389.00
2021/05/26,283.66,0.0000000000,1.96,0.11,96161.50
2021/05/27,283.52,0.0000000000,2.38,0.26,96327.62
2021/05/28,285.87,0.0000009537,2.26,0.22,96244.62
2021/05/29,285.10,0.0000009537,3.01,0.48,95845.50
2021/05/30,286.07,0.0000000000,2.01,0.14,95793.31
2021/05/31,290.07,0.0000000000,1.18,0.00,95833.56
2021/06/01,291.87,0.0000000000,2.18,0.00,95922.56
2021/06/02,289.13,0.0000000000,2.27,0.12,95794.19
2021/06/03,289.07,0.0000000000,2.29,0.10,95632.25
2021/06/04,289.27,0.0000000000,2.86,0.14,95807.12
2021/06/05,287.24,0.0000000000,2.76,0.00,95877.62
2021/06/06,287.51,0.0000000000,2.41,0.07,95505.31
2021/06/07,284.46,0.0000000000,2.99,0.15,95579.75
2021/06/08,283.06,0.0000000000,2.70,0.13,96011.62
2021/06/09,282.93,0.0000000000,1.71,0.07,96360.81
2021/06/10,281.46,0.0000000000,1.60,0.08,96851.94
2021/06/11,282.21,0.0000000000,1.72,0.01,96399.38
2021/06/12,288.47,0.0000004768,1.81,0.41,96171.19
2021/06/13,289.70,0.0000000000,1.73,0.23,95893.81
2021/06/14,289.18,0.0000000000,1.76,0.49,96177.81
2021/06/15,285.82,0.0000000000,2.47,0.02,96440.69
2021/06/16,292.04,0.0000000000,1.51,0.88,96239.50
2021/06/17,296.26,0.0000000000,0.73,0.00,95738.81
2021/06/18,294.03,0.0000000000,1.85,0.01,95490.62
2021/06/19,294.25,0.0000000000,1.97,0.00,95358.50
2021/06/20,291.36,0.0000000000,1.84,0.02,95476.94
2021/06/21,290.57,0.0000000000,2.07,0.03,95752.44
2021/06/22,289.07,0.0000000000,1.26,0.18,95852.12
2021/06/23,288.45,0.0000004768,1.37,0.09,95800.50
2021/06/24,288.94,0.0000009537,1.27,0.09,96094.81
2021/06/25,288.58,0.0000014305,1.89,0.37,96119.81
2021/06/26,290.01,0.0000009537,1.63,0.21,95977.62
2021/06/27,291.25,0.0000000000,2.34,0.13,95587.19
2021/06/28,290.36,0.0000114441,2.98,0.29,95463.44
2021/06/29,291.06,0.0000009537,2.33,0.37,95515.19
2021/06/30,292.04,0.0000004768,2.83,0.17,95556.88
2021/07/01,290.33,0.0000000000,2.61,0.20,95772.38
2021/07/02,290.28,0.0000014305,2.06,0.25,95854.69
2021/07/03,290.49,0.0000000000,2.43,0.25,95883.38
2021/07/04,290.90,0.0000000000,2.29,0.52,95989.06
2021/07/05,289.95,0.0000000000,1.97,0.06,96006.88
2021/07/06,289.87,0.0000000000,1.96,0.24,96096.19
2021/07/07,288.27,0.0000009537,2.60,0.09,95927.38
2021/07/08,288.79,0.0000000000,1.54,0.66,95648.81
2021/07/09,296.47,0.0000000000,1.31,0.02,95812.06
2021/07/10,294.93,0.0000000000,1.69,0.00,95979.81
2021/07/11,296.48,0.0000000000,2.21,0.03,95833.12
2021/07/12,292.27,0.0000000000,2.49,0.20,95771.69
2021/07/13,289.99,0.0000000000,2.66,0.18,95686.50
2021/07/14,288.14,0.0000000000,1.99,0.20,95839.06
2021/07/15,287.80,0.0000000000,2.11,0.11,96002.25
2021/07/16,287.24,0.0000000000,1.71,0.17,95927.56
2021/07/17,288.50,0.0000000000,1.71,0.05,95884.56
2021/07/18,290.90,0.0000000000,1.58,0.00,96059.75
2021/07/19,293.46,0.0000000000,1.88,0.71,96171.62
2021/07/20,290.76,0.0000000000,2.24,0.00,96172.12
2021/07/21,289.20,0.0000000000,2.10,0.04,95956.31
2021/07/22,289.31,0.0000000000,2.18,0.04,95858.56
2021/07/23,288.95,0.0000000000,1.97,0.04,96068.75
2021/07/24,290.57,0.0000000000,2.04,0.01,96099.50
2021/07/25,292.16,0.0000000000,2.05,0.24,95998.44
2021/07/26,292.12,0.0000000000,2.36,0.86,95807.81
2021/07/27,292.93,0.0000000000,1.13,0.82,96091.06
2021/07/28,292.47,0.0000000000,1.42,0.14,96250.50
2021/07/29,293.26,0.0000000000,1.61,0.58,96062.44
2021/07/30,293.59,0.0000000000,1.91,0.07,95811.12
2021/07/31,293.93,0.0000000000,2.16,0.34,96033.44
2021/08/01,291.15,0.0000000000,1.60,0.04,96239.31
2021/08/02,288.76,0.0000000000,1.29,0.17,96421.81
2021/08/03,288.37,0.0000000000,1.65,0.07,96277.31
2021/08/04,289.94,0.0000000000,2.22,0.11,95960.75
2021/08/05,288.67,0.0000019073,2.43,0.23,96062.50
2021/08/06,288.51,0.0000000000,1.85,0.08,96075.69
2021/08/07,289.76,0.0000000000,1.23,0.01,95810.94
2021/08/08,289.65,0.0000000000,1.73,0.01,95700.06
2021/08/09,290.19,0.0000000000,1.74,0.11,95800.44
2021/08/10,290.51,0.0000000000,1.31,0.00,95905.12
2021/08/11,294.20,0.0000000000,1.30,0.00,96036.12
2021/08/12,294.19,0.0000000000,2.65,0.73,96084.44
2021/08/13,292.49,0.0000000000,1.68,0.08,96210.31
2021/08/14,293.46,0.0000000000,1.84,0.17,96322.38
2021/08/15,293.06,0.0000000000,2.00,0.06,96170.38
2021/08/16,292.62,0.0000000000,2.19,0.51,95662.31
2021/08/17,290.58,0.0000057220,3.10,0.13,95477.06
2021/08/18,287.76,0.0000000000,1.56,0.04,95511.88
2021/08/19,287.98,0.0000000000,1.60,0.03,95865.62
2021/08/20,288.73,0.0000000000,1.10,0.02,95674.06
2021/08/21,288.72,0.0000000000,1.68,0.20,95402.12
2021/08/22,285.51,0.0000000000,1.27,0.06,95557.12
2021/08/23,286.51,0.0000000000,1.33,0.09,95591.00
2021/08/24,287.80,0.0000000000,1.38,0.07,95829.06
2021/08/25,288.78,0.0000000000,1.25,0.22,96057.88
2021/08/26,286.27,0.0000000000,1.47,0.01,96078.56
2021/08/27,289.71,0.0000000000,1.20,0.00,95638.81
2021/08/28,292.43,0.0000000000,1.13,0.00,95382.56
2021/08/29,291.61,0.0000000000,1.50,0.00,95563.56
2021/08/30,291.57,0.0000000000,1.76,0.00,95478.06
2021/08/31,290.09,0.0000000000,2.37,0.03,95215.00
2021/09/01,286.51,0.0000000000,2.45,0.13,95388.25
2021/09/02,284.38,0.0000000000,1.02,0.11,95823.56
2021/09/03,285.62,0.0000000000,1.16,0.36,96008.00
2021/09/04,288.85,0.0000000000,0.97,0.00,95999.38
2021/09/05,290.40,0.0000000000,1.10,0.00,95990.38
2021/09/06,292.75,0.0000000000,0.83,0.98,96064.06
2021/09/07,295.54,0.0000000000,1.16,0.00,96085.94
2021/09/08,294.41,0.0000000000,1.49,0.00,95874.81
2021/09/09,293.67,0.0000000000,1.99,0.44,95688.94
2021/09/10,291.69,0.0001034737,2.20,0.55,95873.00
2021/09/11,288.23,0.0000000000,1.55,0.02,96212.31
2021/09/12,287.91,0.0000000000,1.56,0.00,96070.06
2021/09/13,289.28,0.0000000000,1.59,0.00,95911.62
2021/09/14,288.58,0.0000000000,1.42,0.00,95781.88
2021/09/15,289.00,0.0000000000,1.51,0.01,95821.62
2021/09/16,285.74,0.0000000000,1.35,0.07,95605.94
2021/09/17,286.48,0.0000000000,1.10,0.15,95803.12
2021/09/18,285.92,0.0000000000,1.82,0.12,96183.25
2021/09/19,289.49,0.0000052452,1.73,0.46,96346.00
2021/09/20,286.21,0.0000000000,2.05,0.00,96156.94
2021/09/21,290.14,0.0000000000,0.82,0.00,96343.50
2021/09/22,291.13,0.0000000000,0.79,0.00,96564.25
2021/09/23,288.29,0.0000000000,1.40,0.31,96048.19
2021/09/24,289.78,0.0000000000,0.73,0.87,95946.75
2021/09/25,288.30,0.0000000000,1.41,0.02,96092.69
2021/09/26,289.09,0.0000000000,1.77,0.82,96097.25
2021/09/27,285.58,0.0000000000,1.66,0.21,96235.25
2021/09/28,284.72,0.0000000000,3.53,0.93,96352.25
2021/09/29,283.00,0.0000000000,1.64,0.11,96125.06
2021/09/30,286.72,0.0000000000,0.56,0.00,96218.06
2021/10/01,287.54,0.0000000000,1.48,0.00,96155.69
2021/10/02,288.74,0.0000000000,0.97,0.00,96230.31
2021/10/03,289.27,0.0000000000,1.03,0.00,96203.81
2021/10/04,290.40,0.0000000000,0.78,0.00,95976.44
2021/10/05,287.38,0.0000000000,1.72,0.23,95954.06
2021/10/06,287.46,0.0000000000,1.55,0.98,96093.38
2021/10/07,284.51,0.0000000000,1.32,0.96,96025.00
2021/10/08,283.40,0.0000228882,2.10,0.98,96178.06
2021/10/09,280.58,0.0000000000,1.31,0.35,96666.25
2021/10/10,282.05,0.0000000000,0.94,0.00,96584.44
2021/10/11,284.04,0.0000000000,4.26,0.00,96041.88
2021/10/12,282.28,0.0000000000,5.94,0.00,96087.38
2021/10/13,279.45,0.0000000000,1.54,0.01,96152.69
2021/10/14,282.39,0.0000000000,0.68,0.00,96374.38
2021/10/15,284.93,0.0000000000,1.08,0.00,96616.56
2021/10/16,285.61,0.0000000000,0.67,0.00,96417.50
2021/10/17,283.41,0.0000000000,1.65,0.18,95874.75
2021/10/18,280.19,0.0000019073,1.82,0.38,96020.25
2021/10/19,276.94,0.0000000000,1.12,0.01,96176.25
2021/10/20,285.02,0.0005970001,2.43,1.00,96302.94
2021/10/21,288.10,0.0000004768,1.54,1.00,96468.38
2021/10/22,286.74,0.0000238419,3.15,0.69,96007.69
2021/10/23,283.30,0.0000000000,1.64,0.57,96037.50
2021/10/24,286.22,0.0007138252,4.88,1.00,95395.00
2021/10/25,285.32,0.0004281998,2.34,0.98,95023.06
2021/10/26,281.33,0.0000000000,1.25,0.34,96485.94
2021/10/27,284.15,0.0000000000,0.66,0.28,97111.75
2021/10/28,286.24,0.0000000000,0.19,0.00,96817.56
2021/10/29,287.75,0.0000000000,1.30,0.21,96191.19
2021/10/30,285.64,0.0000009537,1.84,0.87,95966.50
2021/10/31,282.85,0.0000000000,0.99,0.22,96111.56
2021/11/01,285.34,0.0000000000,1.40,0.99,96215.81
2021/11/02,286.91,0.0000262260,0.17,0.96,96738.50
2021/11/03,283.34,0.0000000000,0.62,1.00,96740.75
2021/11/04,287.21,0.0000586510,1.90,0.98,96540.06
2021/11/05,281.07,0.0000000000,1.37,0.49,96493.75
2021/11/06,283.24,0.0000000000,1.64,0.98,96433.88
2021/11/07,279.71,0.0000000000,2.48,0.01,96624.75
2021/11/08,279.05,0.0000095367,0.70,0.85,96482.44
2021/11/09,283.36,0.0004072189,4.31,0.99,96364.44
2021/11/10,284.00,0.0000000000,1.38,1.00,97058.19
2021/11/11,283.60,0.0000000000,0.57,0.06,97134.56
2021/11/12,283.84,0.0000000000,0.78,0.12,96969.38
2021/11/13,286.36,0.0000000000,0.59,0.15,96826.38
2021/11/14,284.85,0.0000000000,0.83,0.02,96760.00
2021/11/15,284.40,0.0000000000,1.01,1.00,96501.00
2021/11/16,285.46,0.0000000000,1.69,0.57,96534.00
2021/11/17,282.46,0.0000000000,0.98,0.91,96273.75
2021/11/18,279.90,0.0000000000,0.95,0.97,96374.25
2021/11/19,283.75,0.0002717972,0.90,0.56,96552.12
2021/11/20,283.60,0.0000081062,0.97,0.61,96665.94
2021/11/21,279.16,0.0000000000,0.44,0.00,96831.00
2021/11/22,278.63,0.0000000000,0.58,0.00,96772.31
2021/11/23,280.10,0.0000000000,0.96,0.00,96272.62
2021/11/24,280.13,0.0000000000,1.97,0.00,96526.62
2021/11/25,278.99,0.0000000000,1.36,0.00,97164.69
2021/11/26,279.45,0.0000000000,0.59,0.99,97020.88
2021/11/27,280.48,0.0000000000,0.82,0.15,96612.31
2021/11/28,284.30,0.0000000000,0.79,0.00,96796.75
2021/11/29,282.49,0.0000000000,0.83,0.00,96772.19
2021/11/30,284.75,0.0000000000,0.69,0.11,96597.19
2021/12/01,282.23,0.0000000000,0.82,0.00,96520.44
2021/12/02,285.82,0.0000000000,0.85,0.00,96503.94
2021/12/03,282.80,0.0000000000,0.84,0.48,96456.12
2021/12/04,282.00,0.0000000000,0.92,0.20,96605.12
2021/12/05,282.76,0.0000004768,0.47,0.10,96986.81
2021/12/06,285.52,0.0000000000,0.73,1.00,96660.69
2021/12/07,283.25,0.0000090599,0.32,0.99,96022.12
2021/12/08,281.29,0.0000004768,0.64,0.55,96311.81
2021/12/09,282.07,0.0001969337,2.31,1.00,95816.12
2021/12/10,276.96,0.0000000000,1.43,0.98,96450.94
2021/12/11,273.21,0.0000000000,0.91,0.15,96836.44
2021/12/12,279.82,0.0000457764,1.71,0.99,96223.69
2021/12/13,282.45,0.0024805069,4.91,1.00,95446.62
2021/12/14,278.43,0.0003209114,1.60,0.99,95239.12
2021/12/15,275.84,0.0000181198,1.84,1.00,96644.12
2021/12/16,280.68,0.0016102791,1.86,1.00,96180.38
2021/12/17,276.53,0.0000000000,0.42,0.84,96753.06
2021/12/18,274.10,0.0000000000,0.89,0.30,96975.50
2021/12/19,275.29,0.0000000000,1.31,0.04,96343.31
2021/12/20,275.55,0.0000000000,1.22,0.57,96454.12
2021/12/21,277.53,0.0000000000,0.24,0.99,96482.62
2021/12/22,280.29,0.0004272461,2.36,1.00,96294.81
2021/12/23,284.12,0.0001630783,3.00,1.00,95417.19
2021/12/24,282.53,0.0003833771,1.20,0.65,95117.12
2021/12/25,280.32,0.0000219345,3.38,0.73,95806.38
2021/12/26,276.96,0.0000643730,2.18,0.47,95987.06
2021/12/27,279.35,0.0004515648,2.83,1.00,95832.88
2021/12/28,276.50,0.0000739098,1.66,0.98,95674.56
2021/12/29,277.40,0.0006237030,3.71,1.00,95120.31
2021/12/30,278.75,0.0000000000,1.28,1.00,95718.25
2021/12/31,275.19,0.0000000000,1.55,1.00,95625.69
2022/01/01,273.95,0.0000000000,2.37,0.39,96297.75
2022/01/02,272.90,0.0000000000,1.36,0.00,96945.38
2022/01/03,275.78,0.0000000000,1.14,0.44,96744.31
2022/01/04,281.26,0.0000057220,1.73,0.94,96978.25
2022/01/05,281.60,0.0000004768,1.59,0.97,97085.06
2022/01/06,283.76,0.0000009537,0.76,1.00,96586.75
2022/01/07,282.89,0.0001187325,1.09,1.00,95945.50
2022/01/08,278.96,0.0000000000,1.31,1.00,96329.50
2022/01/09,276.55,0.0000000000,1.40,0.00,96795.69
2022/01/10,280.15,0.0000000000,0.68,0.99,97408.75
2022/01/11,281.15,0.0000000000,0.71,0.41,97355.69
2022/01/12,278.69,0.0000000000,0.98,0.11,96993.69
2022/01/13,281.25,0.0000000000,1.91,1.00,96980.94
2022/01/14,278.30,0.0000000000,0.16,0.00,96825.00
2022/01/15,278.84,0.0000000000,0.80,1.00,96853.12
2022/01/16,284.13,0.0000019073,0.92,0.44,96602.50
2022/01/17,282.08,0.0000000000,0.45,0.48,96243.19
2022/01/18,279.80,0.0000000000,0.83,0.01,96391.81
2022/01/19,278.97,0.0000000000,0.59,0.08,96730.56
2022/01/20,280.47,0.0000000000,0.53,0.32,97077.56
2022/01/21,283.23,0.0000000000,1.14,0.71,96811.00
2022/01/22,279.96,0.0000000000,1.19,0.96,96490.31
2022/01/23,280.40,0.0000000000,0.39,0.00,96825.62
2022/01/24,278.93,0.0000000000,0.55,0.00,96739.56
2022/01/25,277.51,0.0000000000,0.81,0.04,96248.19
2022/01/26,278.30,0.0000000000,1.09,0.00,96453.94
2022/01/27,277.80,0.0000000000,0.46,0.00,96736.38
2022/01/28,278.59,0.0000000000,1.16,0.94,97040.25
2022/01/29,280.36,0.0000000000,0.54,0.92,96832.44
2022/01/30,279.27,0.0000000000,1.09,0.00,96741.56
2022/01/31,277.37,0.0000000000,0.85,0.96,96774.12
2022/02/01,277.74,0.0000000000,3.32,0.00,96191.38
2022/02/02,279.56,0.0000000000,5.16,0.00,96386.00
2022/02/03,277.07,0.0000000000,2.03,0.07,96760.00
2022/02/04,278.51,0.0000000000,1.83,0.00,97247.12
2022/02/05,279.53,0.0000000000,0.60,0.57,97205.75
2022/02/06,279.80,0.0000000000,0.45,0.00,96942.94
2022/02/07,279.32,0.0000000000,1.28,0.00,97097.88
2022/02/08,282.12,0.0000000000,0.40,0.00,97058.88
2022/02/09,280.83,0.0000000000,1.09,0.00,96899.69
2022/02/10,281.89,0.0000000000,0.24,0.00,96690.88
2022/02/11,286.53,0.0000000000,0.37,0.00,96445.81
2022/02/12,285.54,0.0000000000,1.09,0.53,96467.62
2022/02/13,285.21,0.0000000000,1.18,0.01,96829.38
2022/02/14,281.73,0.0000009537,1.66,0.88,96635.62
2022/02/15,277.69,0.0000000000,3.49,0.04,95930.69
2022/02/16,279.72,0.0000000000,3.66,0.00,96100.50
2022/02/17,279.05,0.0000000000,0.70,0.00,96747.00
2022/02/18,279.32,0.0000000000,0.42,0.00,97016.81
2022/02/19,279.53,0.0000000000,0.83,0.18,96650.62
2022/02/20,279.50,0.0000000000,1.84,0.45,96086.00
2022/02/21,277.07,0.0000000000,2.18,0.15,95774.62
2022/02/22,276.91,0.0000009537,3.54,0.31,95918.94
2022/02/23,272.09,0.0000000000,2.06,0.20,95963.62
2022/02/24,273.24,0.0000000000,0.75,0.00,96840.44
2022/02/25,272.87,0.0000000000,0.87,0.00,96866.56
2022/02/26,274.23,0.0000000000,0.80,0.02,97015.19
2022/02/27,280.31,0.0000000000,0.28,0.06,97373.06
2022/02/28,281.90,0.0000000000,0.89,0.00,97109.12
2022/03/01,283.86,0.0000000000,0.85,0.38,96844.81
